대분류,자치구,연도,발생량,재활용_합계,재활용,음식물,소각,매립,기타,주민1인당_생활폐기물_kg_일,생활계폐기물_톤_일,주민수,재활용총량_발생량,재활용총량_재활용량,생활폐기물재활용통계_발생량,생활폐기물재활용통계_재활용량,음식물폐기물_발생량,음식물폐기물_재활용량,사업장배출시설계_발생량,사업장배출시설계_재활용량,건설폐기물_발생량,건설폐기물_재활용량,지정폐기물_발생량,지정폐기물_재활용량,재활용률,음식물총량,가정_소계,가정_단독주택,가정_공동주택,가정_소형음식점,다량배출사업장_소계,다량배출사업장_집단급식소,다량배출사업장_음식점200이상,다량배출사업장_대규모점포,다량배출사업장_농수산시장,다량배출사업장_관광숙박시설,사업장폐기물배출자_소계,사업장폐기물배출자_집단급식소,사업장폐기물배출자_음식점200이상,사업장폐기물배출자_대규모점포,사업장폐기물배출자_농수산시장,사업장폐기물배출자_관광숙박시설
계,용산구,2004,343.1,138.5,80.6,57.9,9.1,195.5,,,,,,237,,96,,43,,,,98,,4,,,,,,,,,,,,,,,,,,
계,용산구,2005,300.8,173.8,71.8,102,94.2,32.8,,,,,,1163,,72,,102,,,,989,,4,,,,,,,,,,,,,,,,,,
계,용산구,2006,326.2,172.8,83.3,89.5,124.2,29.2,,,,,,783,,63,,90,,0,,631,,3,,,,,,,,,,,,,,,,,,
계,용산구,2007,286.1,148,63.8,84.2,110.7,27.4,,,,,,834,,64,,84,,,,686,,4,,,,,,,,,,,,,,,,,,
계,용산구,2008,284.4,148.9,62.7,86.2,111.8,23.7,,,,,,2037,,63,,86,,,,1888,,2,,,,,,,,,,,,,,,,,,
계,용산구,2009,326.7,217.1,123.7,93.4,90.8,18.8,,1.3,326.7,251200,,1164,,124,,93,,,,947,,5,,,,,,,,,,,,,,,,,,
계,용산구,2010,203.7,180.8,85,95.8,16.7,6.2,,0.79,203.7,257143,910.7,867,107.9,85,95.8,95.8,,,707,686.2,6.3,2.3,,,,,,,,,,,,,,,,,,
계,용산구,2011,214.2,105.1,20.4,84.7,97.3,11.8,,0.83,214.2,259288,1091.3,969.8,129.5,20.4,84.7,84.7,,,877.1,864.7,7.5,4.2,,,,,,,,,,,,,,,,,,
계,용산구,2012,227.9,122.5,39.8,82.7,97,8.4,,0.89,227.9,255294,1887.9,1630.2,145.2,39.8,82.7,82.7,,,1660,1507.7,10.4,1.4,,,,,,,,,,,,,,,,,,
계,용산구,2013,193.2,97.3,19.3,78,87.6,8.3,,0.77,193.2,251925,903.5,792.4,115.2,19.3,78,78,,,710.3,695.1,5,1.9,,,,,,,,,,,,,,,,,,
계,용산구,2014,273,177.3,100.2,77.1,86.9,8.8,,1.09,273,249914,1210.2,1095.7,195.9,100.2,77.1,77.1,,,937.2,918.4,7.4,1.8,,77.1,61.7,16.7,22.1,22.9,15.4,4.5,5.1,3.3,,2.5,,,,,,
계,용산구,2015,255.1,165.5,87.7,77.8,79.9,9.7,,1.03,255.1,247909,907.3,802.7,177.3,87.7,77.8,77.8,42,42,610.6,595.6,5.5,1.8,,77.8,61.6,24.1,16.7,20.8,16.2,5.2,6.1,3.6,,1.3,,,,,,
계,용산구,2016,262.1,166.9,89.7,77.2,83.9,11.3,,1.07,262.1,245102,914.9,805.3,184.9,89.7,77.2,77.2,38.6,38.6,614.2,599.8,6.3,2.1,,77.2,60,21.5,16.4,22.1,17.2,5.3,5.9,4.5,,1.5,,,,,,
계,용산구,2017,262.7,166.2,91.3,74.9,79.4,17.1,,1.07,262.7,244444,1564.1,1440.1,187.8,91.3,74.9,74.9,12.3,9.8,1289.1,1264.1,4.9,1.2,,74.9,56.9,19.8,16.2,20.9,18,4.7,7.1,4.1,,2.1,,,,,,
계,용산구,2018,288.4,193,118.9,74.1,74.5,20.9,,1.18,288.4,245090,1155.5,1051.5,214.3,118.9,74.1,74.1,11.6,10.8,855.5,847.7,5.1,1.2,,74.1,55.3,20.3,15.1,19.9,18.8,5.4,6.6,4.8,,2,,,,,,
계,용산구,2019,305.2,198.6,127.8,70.8,69.3,31.3,6,1.24,305.2,245185,1137.4,1008.5,231.1,124.5,74.1,74.1,11,7.4,821.2,802.5,3.4,1.1,,74.1,55.4,24.3,14.3,16.8,10.8,3.8,6.1,0.2,,0.7,7.9,3.7,4.2,,,
계,용산구,2020,110255,72190,48882,23308,28417,9575,73,1.23,301.2,244645,382283,339171,110255,72190,,,5023,4709,267005,262272,2976,1400,88.7,63.7,49.1,21.3,14.1,13.6,6.7,2.8,3.8,0.1,,0.1,7.9,2.5,3.6,,,1.8
계,용산구,2021,107173,68334,45669,22665,29489,9113,237,1.24,293.6,237285,568349,527388,107173,68334,,,204139,203377,257038,255678,2331,821,92.8,62.7,45.9,24.4,11.2,10.3,8,3.2,3.5,0.1,,1.2,8.8,1.8,,5.9,,1.1
계,용산구,2022,216363,178471,153510,24960,31172,6511,209,2.54,592.8,233284,947105,907608,216363,178471,,,365558,365180,365184,363958,2603,770,95.8,64.9,44.6,26.3,8.1,10.2,10.5,4.8,5.4,0.1,,0.3,9.7,2.6,,5.4,,1.7
계,용산구,2023,208742,171993,149004,22989,31658,4979,111,2.52,571.9,227106,859006,820708,208742,171993,,,240879,240358,409386,408357,2818,1037,95.5,63.2,45.9,19.5,10.6,15.8,9.6,5.1,4.2,0.1,,0.2,7.7,2.8,,3.7,,1.2
계,용산구,2024,103895,67515,42197,25318,32618,3506,257,1.31,283.9,217194,421774,384982,103895,67515,,,43457,43190,274422,274278,2273,552,91.3,,,,,,,,,,,,,,,,,
계,은평구,2000,359,145,116,29,1.7,212.3,,,,,,531,,138,,,,,,393,,,,,,,,,,,,,,,,,,,,
계,은평구,2001,386.9,171.5,119.7,51.8,3.4,212,,,,,,807,,172,,,,,,636,,,,,,,,,,,,,,,,,,,,
계,은평구,2002,404.6,178.7,124,54.7,3.4,222.5,,,,,,1129,,179,,,,3,,947,,,,,,,,,,,,,,,,,,,,
계,은평구,2003,382.7,153.9,95.4,58.5,3.3,225.5,,,,,,731,,154,,,,,,577,,,,,,,,,,,,,,,,,,,,
계,은평구,2004,347.8,141.9,66.8,75.1,2.6,203.3,,,,,,606,,85,,57,,,,464,,2,,,,,,,,,,,,,,,,,,
계,은평구,2005,331.3,188.6,102.6,86,4.3,138.4,,,,,,1357,,103,,86,,,,1168,,2,,,,,,,,,,,,,,,,,,
계,은평구,2006,318.9,172.6,87.9,84.7,8,138.3,,,,,,2138,,55,,85,,,,1997,,3,,,,,,,,,,,,,,,,,,
계,은평구,2007,295.3,147.7,60.6,87.1,9.3,138.3,,,,,,3096,,61,,87,,,,2948,,2,,,,,,,,,,,,,,,,,,
계,은평구,2008,286.4,139.2,55.4,83.8,25.8,121.4,,,,,,3382,,55,,84,,,,3242,,2,,,,,,,,,,,,,,,,,,
계,은평구,2009,344.4,215.1,137.8,77.3,28.7,100.6,,0.73,344.4,470782,,2191,,138,,77,,0,,1975,,2,,,,,,,,,,,,,,,,,,
계,은평구,2010,264.6,130.4,52.1,78.3,40.3,93.9,,0.54,264.6,492925,1238.5,1086.2,186.3,52.1,78.3,78.3,3.1,0.3,970.8,955.5,6.3,2,,,,,,,,,,,,,,,,,,
계,은평구,2011,270.3,136.2,55.9,80.3,39.4,94.7,,0.54,270.3,498350,1692.7,1546.8,186.7,52.6,83.6,83.6,3.1,0.3,1419.3,1410.3,4.3,2,,,,,,,,,,,,,,,,,,
계,은평구,2012,261.1,136,62.9,73.1,43.7,81.4,,0.52,261.1,505902,1524.4,1273,188,62.9,73.1,73.1,14.9,11.4,1248.4,1125.6,5.7,1.6,,,,,,,,,,,,,,,,,,
계,은평구,2013,294.9,153.9,69.2,84.7,41.9,99.1,,0.58,294.9,508111,1273.4,1014.1,210.2,69.2,84.7,84.7,14.9,11.4,963.6,848.8,5.4,1.6,,,,,,,,,,,,,,,,,,
계,은평구,2014,300.3,158.2,69.6,88.6,44.5,97.6,,0.6,300.3,503243,1271.5,1051.7,211.7,69.6,88.6,88.6,32.9,28.5,938.3,865,5.6,1.7,,88.6,77.5,53.3,15.9,8.3,11.1,5.4,3.2,2.5,,,,,,,,
계,은평구,2015,227.5,159.8,66.6,93.2,40.8,26.9,,0.45,227.5,502578,1348.3,1214.5,134.3,66.6,93.2,93.2,32.9,28.5,1087.9,1026.2,6.4,1.5,,93.2,80.4,56.7,14.6,9.1,12.8,6.4,3.9,2.5,,,,,,,,
계,은평구,2016,283.4,148.6,57.3,91.3,85.8,49,,0.57,283.4,495937,2010.9,1856.8,192.1,57.3,91.3,91.3,28.8,28.8,1698.7,1679.4,7.2,2,,91.4,78.1,51,17.3,9.8,13.3,6.7,3.9,2.7,,,,,,,,
계,은평구,2017,319.6,183.3,96.6,86.7,71.8,64.5,,0.65,319.6,491202,2342.4,2196.2,232.9,96.6,86.7,86.7,31.4,31.4,1991.4,1981.5,6.2,1.5,,86.7,71.1,46.3,13.8,11,15.6,7.5,3.8,4.3,,,,,,,,
계,은평구,2018,333.3,195,110.8,84.2,49.7,88.6,,0.68,333.3,487666,2043.5,1895.6,249.1,110.8,84.2,84.2,11.4,11.4,1698.8,1689.2,6.6,1.4,,84.2,70.2,45.1,13.3,11.8,14,6.2,3.9,3.8,,0.1,,,,,,
계,은평구,2019,369,224.9,150.8,74.1,49.2,94.5,0.4,0.76,369,484546,2303.7,2144.9,284.4,140.3,84.6,84.6,5.5,4.1,1929.2,1915.9,7.5,1.5,,84.6,69.4,44.3,13,12.1,10.6,6.5,4.1,,,,4.6,,,4.6,,
계,은평구,2020,139243,81603,52496,29107,19271,38299,71,0.79,380.4,484043,786241,725137,139243,81603,,,1442,1442,645555,642091,2980,625,92.2,78.4,68.2,44.7,13.2,10.3,7.4,3.9,3.5,,,,2.8,,,2.8,,
계,은평구,2021,138304,83540,55091,28450,14275,40420,69,0.79,378.9,477173,474065,418589,138304,83540,,,82,72,335679,334977,3905,669,88.3,77.9,66.1,43.4,13.4,9.3,8.2,5.1,3.1,,,0,3.6,1,,2.6,,
계,은평구,2022,128783,72461,44847,27614,16763,38861,698,0.75,352.8,470602,477827,421351,128783,72461,,,35,35,349009,348856,3336,754,88.2,75.7,63.1,42.5,10.1,10.5,8.9,5.7,3.2,,,0,3.7,1,,2.7,,
계,은평구,2023,123761,74038,47526,26512,16353,33351,20,0.72,339.1,470869,392490,342615,123761,74038,,,10304,10151,258426,258426,3455,873,87.3,72.6,60,43.6,8,8.5,9,5.9,3,,,0,3.6,1,,2.7,,
계,은평구,2024,127441,72827,46712,26115,24803,29811,,0.75,348.2,465350,615338,559766,127441,72827,,,12231,11603,475666,475336,3478,915,91,,,,,,,,,,,,,,,,,
계,종로구,2000,439.3,157.7,124,33.7,1.6,280,,,,,,191,,149,,,,,,42,,,,,,,,,,,,,,,,,,,,
계,종로구,2001,445.8,151.3,91.2,60.1,5.8,288.7,,,,,,180,,151,,,,,,29,,,,,,,,,,,,,,,,,,,,
계,종로구,2002,455.8,179.3,119.5,59.8,5.7,270.8,,,,,,388,,179,,,,,,208,,,,,,,,,,,,,,,,,,,,
계,종로구,2003,479.1,220.1,155.6,64.5,6.1,252.9,,,,,,585,,220,,,,,,365,,,,,,,,,,,,,,,,,,,,
계,종로구,2004,498.6,270,170.2,99.8,6.6,222,,,,,,1564,,192,,78,,,,1294,,2,,,,,,,,,,,,,,,,,,
계,종로구,2005,564.9,396.7,269.4,127.3,6.8,161.4,,,,,,1907,,270,,127,,,,1510,,2,,,,,,,,,,,,,,,,,,
계,종로구,2006,442.8,271.5,150.5,121,6.2,165.1,,,,,,1307,,151,,121,,2,,1033,,1,,,,,,,,,,,,,,,,,,
계,종로구,2007,467,300.4,175.4,125,7,159.6,,,,,,810,,175,,125,,,,510,,2,,,,,,,,,,,,,,,,,,
계,종로구,2008,432.5,273.4,151.4,122,8.4,150.7,,,,,,884,,151,,122,,,,610,,2,,,,,,,,,,,,,,,,,,
계,종로구,2009,385.4,242.9,121.5,121.4,98.8,43.7,,2.17,385.4,177543,,1366,,122,,121,,,,1123,,2,,,,,,,,,,,,,,,,,,
계,종로구,2010,439,288,154.1,133.9,85.7,65.3,,2.45,439,179362,1414,1207.3,305.1,154.1,133.9,133.9,,,975,919.3,13.6,2,,,,,,,,,,,,,,,,,,
계,종로구,2011,411,261.1,157.9,103.2,85.4,64.5,,2.32,411,177419,1406.2,1237.7,304.6,154.7,106.4,106.4,,,995.2,976.6,19,5.5,,,,,,,,,,,,,,,,,,
계,종로구,2012,386.6,268.9,159.9,109,102.8,14.9,,2.23,386.6,173148,1066.2,931.3,277.6,159.9,109,109,,,679.6,662.4,14.6,2.6,,,,,,,,,,,,,,,,,,
계,종로구,2013,354.7,222.5,106.9,115.6,98.8,33.4,,2.11,354.7,167867,1157.3,1009.8,239.1,106.9,115.6,115.6,,,802.6,787.3,24.2,2.4,,,,,,,,,,,,,,,,,,
계,종로구,2014,365.4,227.4,107.9,119.5,103.9,34.1,,2.21,365.4,165344,1860.8,1710.7,245.9,107.9,119.5,119.5,,,1495.4,1483.3,24.5,2.5,,119.5,77.4,59.4,10.9,7.1,42.1,8.2,33.3,,,0.6,,,,,,
계,종로구,2015,324.4,200.5,103.7,96.8,91.9,32,,1.98,324.4,163822,720.3,575.1,227.6,103.7,96.8,96.8,,,395.9,374.6,24.1,2.1,,96.8,76.8,57.9,10.7,8.2,20,8.2,11.5,,,0.3,,,,,,
계,종로구,2016,406,227.2,119.3,107.9,142.5,36.3,,2.51,406,161922,945.6,742.4,298.1,119.3,107.9,107.9,,,539.6,515.2,28.2,4.4,,107.9,69.8,41.4,5.9,22.5,38.1,17.4,19.6,,,1.1,,,,,,
계,종로구,2017,375.1,227.7,122.3,105.4,109.6,37.8,,2.28,375.1,164257,855.6,698.4,269.7,122.3,105.4,105.4,,,480.5,470.7,14.8,1.2,,105.3,65.2,18.5,3.3,43.4,40.1,20.1,19.5,,,0.5,,,,,,
계,종로구,2018,362.7,234.7,133.9,100.8,86.1,41.9,,2.22,362.7,163026,946.5,811.1,261.9,133.9,100.8,100.8,,,583.8,576.4,19.6,4.6,,100.8,64.5,18.4,3.9,42.2,36.3,15.7,17.1,,,3.5,,,,,,
계,종로구,2019,339.9,219.6,124.5,95.1,79.9,40.3,0.1,2.1,339.9,161869,860.1,728,244.3,124,95.6,95.6,0.6,0.2,519.6,508.2,21.9,7.3,,95.6,65.7,18.4,4.2,43.1,27.4,10.5,15.8,,,1.1,2.5,1.3,,,,1.3
계,종로구,2020,96692,56165,28337,27828,30536,9466,525,1.66,264.2,158996,342206,299486,96692,56165,,,536,375,244977,242946,6916,1831,87.5,76.1,53,18.1,4.7,30.2,18.3,5.5,12.1,,,0.7,4.8,4.4,,,,0.4
계,종로구,2021,83878,45404,20135,25269,30427,7518,529,1.49,229.8,153789,419436,379918,83878,45404,,,575,448,334984,334066,7666,1847,90.6,69.3,49.5,16.4,4.4,28.7,17.2,5.9,10.6,0.1,,0.6,2.6,2.3,0.2,,,0.2
계,종로구,2022,104369,62003,33722,28281,35421,6635,310,1.88,285.9,152211,381189,337063,104369,62003,,,964,577,275856,274483,6828,1247,88.4,75.5,53.1,14.8,4.1,34.2,20.6,6.8,12.9,0.1,,0.7,1.8,1.6,,,,0.2
계,종로구,2023,97419,54632,25469,29163,35774,5645,1368,1.77,266.9,150453,319564,271653,97419,54632,,,5548,567,216598,216454,6669,1434,85,79.9,54.8,13.2,3.9,37.7,20.5,7.1,12.8,,,0.6,4.6,3.6,,,,1
계,종로구,2024,98887,58688,29130,29559,35903,3869,427,1.81,270.2,149608,274926,233974,98887,58688,,,2447,1746,173592,173540,5592,1277,85.1,,,,,,,,,,,,,,,,,
계,중구,2000,513.6,225.6,131,94.6,0.8,287.2,,,,,,650,,223,,,,,,427,,,,,,,,,,,,,,,,,,,,
계,중구,2001,587.1,282.4,188.5,93.9,1.1,303.6,,,,,,642,,282,,,,,,360,,,,,,,,,,,,,,,,,,,,
계,중구,2002,550.1,241.9,150.4,91.5,1.4,306.8,,,,,,626,,242,,,,,,384,,,,,,,,,,,,,,,,,,,,
계,중구,2003,546.7,259.7,150.4,109.3,2.4,284.6,,,,,,1976,,260,,,,,,1716,,,,,,,,,,,,,,,,,,,,
계,중구,2004,512.5,241.3,138.8,102.5,1.9,269.3,,,,,,1079,,140,,102,,,,838,,3,,,,,,,,,,,,,,,,,,
계,중구,2005,485.4,269.7,129.1,140.6,153.9,61.8,,,,,,1007,,128,,141,,,,738,,3,,,,,,,,,,,,,,,,,,
계,중구,2006,499.3,277.7,127.9,149.9,182.6,39,,,,,,1902,,262,,150,,0,,1490,,3,,,,,,,,,,,,,,,,,,
계,중구,2007,501.8,277.7,136.5,141.2,195.6,28.5,,,,,,1827,,137,,141,,,,1549,,2,,,,,,,,,,,,,,,,,,
계,중구,2008,621.3,405.3,261.8,143.5,184.6,31.4,,,,,,2000,,262,,144,,,,1595,,4,,,,,,,,,,,,,,,,,,
계,중구,2009,487.4,290.7,147.4,143.3,155.3,41.4,,3.54,487.4,137861,,1631,,147,,143,,,,1340,,3,,,,,,,,,,,,,,,,,,
계,중구,2010,529.2,288.4,148.4,140,198.1,42.7,,3.75,529.2,141200,1295.1,1015.1,389.2,148.4,140,140,0.2,,765.7,726.7,7.4,2.5,,,,,,,,,,,,,,,,,,
계,중구,2011,562.9,318.2,175.5,142.7,203.3,41.4,,3.98,562.9,141567,1267.9,981.5,420.2,175.5,142.7,142.7,0.1,,704.9,663.3,9,4.8,,,,,,,,,,,,,,,,,,
계,중구,2012,553.4,330.5,182.6,147.9,208.6,14.3,,3.93,553.4,140807,1048.4,798.4,405.5,182.6,147.9,147.9,0.1,,494.9,467.9,8.1,2.5,,,,,,,,,,,,,,,,,,
계,중구,2013,507.9,327.9,196.5,131.4,166.7,13.3,,3.68,507.9,137990,1197.3,986,376.5,196.5,131.4,131.4,0.1,,689.3,658.1,7.6,2.3,,,,,,,,,,,,,,,,,,
계,중구,2014,504.5,317.1,187.1,130,168,19.4,,3.7,504.5,136227,1574.8,1365.6,374.5,187.1,130,130,,,1070.3,1048.5,7.4,2.2,,130,82.5,7.2,13.3,62,47.5,9,20.4,7,,11.1,,,,,,
계,중구,2015,500.3,315.1,187.3,127.8,164.5,20.7,,3.72,500.3,134329,1328.1,1088.2,372.5,187.3,127.8,127.8,,,827.8,773.1,7.1,2.2,,127.8,80.5,7.3,12.3,60.9,47.3,8.2,15.7,11.7,,11.7,,,,,,
계,중구,2016,499.2,312.2,186.1,126.1,167,20,,3.71,499.2,134409,1511.2,1274.4,373.1,186.1,126.1,126.1,,,1012,962.2,7.6,2,,126.1,74.1,7.5,10.5,56.1,52,8.9,18.1,12.2,,12.8,,,,,,
계,중구,2017,446,225.4,118,107.4,183.1,37.5,,3.31,446,134593,1211.9,951.6,338.6,118,107.4,107.4,,,765.9,726.2,8.7,1.7,,107.5,62.6,8.6,9.9,44.1,44.9,7.7,18,6.5,,12.7,,,,,,
계,중구,2018,429.7,241.5,126.7,114.8,147,41.2,,3.17,429.7,135633,1042.1,845.3,314.9,126.7,114.8,114.8,,,612.4,603.8,7.6,1.8,,114.8,60.4,8.3,9.5,42.6,54.4,8.9,21.1,11.4,,13,,,,,,
계,중구,2019,413.7,224.3,136.5,87.8,133.9,55.5,,3.03,413.7,136488,1459.8,1265.6,297.3,107.9,116.4,116.4,0.4,0.1,1045.7,1041.2,8.4,2.4,,116.4,60.2,8.5,9.3,42.4,26.9,6.5,17.8,0.3,,2.4,29.3,2.6,0.9,14.4,,11.4
계,중구,2020,130842,72461,43148,29313,47006,11375,,2.66,357.5,134635,564935,504453,130842,72461,,,3891,3272,430202,428720,3734,1013,89.3,80.8,47.1,8,9.2,29.9,18.1,4.8,12.5,0.3,,0.5,15.6,2.2,0.6,5.7,,7.1
계,중구,2021,108816,50113,21472,28641,48862,9611,229,2.26,298.1,131787,421214,361109,108816,50113,,,703,623,311695,310374,4244,1189,85.7,78.5,43.9,8.7,9,26.2,20.4,5.3,13.1,1.5,,0.6,14.2,1.3,0.3,6.4,,6.2
계,중구,2022,118766,66571,31899,34672,43571,8318,306,2.49,325.4,130785,438390,386137,118766,66571,,,572,526,319051,319040,3446,890,88.1,90.6,48.9,9,9.4,30.6,23.4,5.1,17.2,0.2,,0.8,18.3,0.9,2.4,4.6,,10.3
계,중구,2023,132481,78731,41777,36954,45292,6595,1862,2.75,363,131793,346386,292569,132481,78731,,,299,256,213607,213582,2752,651,84.5,101.7,51.1,8.8,8,34.3,25.9,5.9,17.7,1.1,,1.2,24.7,2.1,2.1,7.7,,12.9
계,중구,2024,133576,85767,47751,38016,41851,4641,1318,2.78,365,131214,460797,412875,133576,85767,,,25473,25362,301748,301747,2404,707,89.6,,,,,,,,,,,,,,,,,
계,중랑구,2000,366.8,151,107,44,2.6,213.2,,,,,,400,,144,,,,,,256,,,,,,,,,,,,,,,,,,,,
계,중랑구,2001,334.6,125.9,86.1,39.8,3.1,205.6,,,,,,961,,126,,,,,,835,,,,,,,,,,,,,,,,,,,,
계,중랑구,2002,339.9,139,102,37,6.3,194.6,,,,,,871,,139,,,,,,732,,,,,,,,,,,,,,,,,,,,
계,중랑구,2003,340.2,142.2,106.6,35.6,11.3,186.7,,,,,,1526,,142,,,,,,1384,,,,,,,,,,,,,,,,,,,,
계,중랑구,2004,319.5,163.6,91.1,72.5,6.1,149.8,,,,,,1368,,114,,50,,,,1204,,2,,,,,,,,,,,,,,,,,,
계,중랑구,2005,342.8,221.4,140.9,80.5,5.9,115.5,,,,,,625,,141,,80,,,,404,,2,,,,,,,,,,,,,,,,,,
계,중랑구,2006,339.6,183.7,103.7,80.1,9.1,146.8,,,,,,1975,,92,,80,,,,1803,,2,,,,,,,,,,,,,,,,,,
계,중랑구,2007,359.3,169.7,89,80.7,71.2,118.4,,,,,,1064,,89,,81,,,,894,,3,,,,,,,,,,,,,,,,,,
계,중랑구,2008,292,169.1,92.4,76.7,76,46.9,,,,,,755,,92,,77,,,,586,,3,,,,,,,,,,,,,,,,,,
계,중랑구,2009,393.5,285.5,210.6,74.9,86.6,21.4,,0.92,393.5,429700,,649,,211,,75,,,,364,,2,,,,,,,,,,,,,,,,,,
계,중랑구,2010,214.9,124,27.3,96.7,65.7,25.2,,0.5,214.9,432302,1004.5,898.2,118.2,27.3,96.7,96.7,,,789.6,774.2,2.8,0.9,,,,,,,,,,,,,,,,,,
계,중랑구,2011,213.1,110.5,18.9,91.6,91.1,11.5,,0.5,213.1,428672,921.7,800.8,121.4,18.8,91.7,91.7,,,708.6,690.3,5.4,2.4,,,,,,,,,,,,,,,,,,
계,중랑구,2012,222.5,124.5,27.1,97.4,90.8,7.2,,0.53,222.5,423655,841.9,731.5,125.1,27.1,97.4,97.4,,,619.4,607,6.4,3.6,,,,,,,,,,,,,,,,,,
계,중랑구,2013,227.4,127.1,24.5,102.6,86.4,13.9,,0.54,227.4,421237,865.1,659.6,124.8,24.5,102.6,102.6,,,637.7,532.5,4.2,1.6,,,,,,,,,,,,,,,,,,
계,중랑구,2014,369.4,262,159.6,102.4,83.8,23.6,,0.87,369.4,423411,1165.6,1053.3,267,159.6,102.4,102.4,,,796.2,791.3,3.9,1,,102.4,95.9,46.9,30.2,18.8,6.5,3,1.9,1.6,,,,,,,,
계,중랑구,2015,392.1,287.9,188.3,99.6,88.9,15.3,,0.94,392.1,418620,1252.7,1139.8,292.5,188.3,99.6,99.6,9,4,851.8,847.9,3.6,0.6,,99.6,88.9,41.8,28.8,18.3,10.7,4.2,3.5,3,,,,,,,,
계,중랑구,2016,387.9,283.6,190.4,93.2,90,14.3,,0.93,387.9,415677,1091.2,980.1,294.7,190.4,93.2,93.2,5,0.1,698.3,696.4,5.2,1.7,,93.2,82,36.7,25.4,19.9,11.2,4.3,3.5,3.4,,,,,,,,
계,중랑구,2017,361.3,263.5,172.8,90.7,81.7,16.1,,0.88,361.3,412780,1793.4,1687.5,270.6,172.8,90.7,90.7,1.8,0.4,1430.3,1423.6,4.6,0.8,,90.6,80.1,37.3,24.4,18.4,10.5,4.2,3.9,2.4,,,,,,,,
계,중랑구,2018,391.9,281.7,192.9,88.8,84.2,26,,0.96,391.9,408147,1763.1,1635.8,303.1,192.9,91.4,88.8,10.4,2,1358.2,1352.1,5.6,1.7,,91.4,81.3,39.5,23.8,18,10.1,4,3.5,2.6,,,,,,,,
계,중랑구,2019,330.5,223.1,186,37.1,89.3,17.7,0.4,0.82,330.5,402024,1580.8,1459.7,239.5,132.1,91,91,7.5,1.5,1242.8,1235.1,5.1,1.6,,91,81.8,40.8,22.8,18.2,6.2,3.4,2.8,,,,3,0.6,,2.4,,
계,중랑구,2020,123561,82943,51207,31736,33840,6778,,0.84,337.6,399562,439624,396267,123561,82943,,,4022,1974,312042,311350,1765,560,90.1,86.7,80.2,40.1,22.7,17.4,4.6,2.3,2.3,,,,1.9,0.3,,1.5,,
계,중랑구,2021,105213,64188,33497,30691,33476,7527,23,0.74,288.3,391885,492843,449437,105213,64188,,,6204,4126,381425,381123,2067,562,91.2,84.2,77.4,39.4,22.4,15.6,5.1,3.2,1.9,,,,1.7,0.4,,1.3,,
계,중랑구,2022,104375,63404,32872,30532,33253,6819,900,0.73,286,390140,316158,274261,104375,63404,,,3798,3256,207985,207602,1895,577,86.7,83.5,75.6,39.1,21,15.5,5.8,3.5,2.2,,,,2.1,0.5,,1.5,,
계,중랑구,2023,96847,57284,28112,29172,35055,4233,275,0.68,265.3,387470,201978,162026,96847,57284,,,3464,3412,101667,101330,2188,647,80.2,79.9,72,35.5,20.2,16.3,5.8,3.6,2.2,,,0,2.2,0.6,,1.6,,
계,중랑구,2024,107223,66826,37464,29362,37416,2942,39,0.76,293,385349,317987,277147,107223,66826,,,662,309,210101,210013,2204,764,87.2,,,,,,,,,,,,,,,,,
